CourseID,YearMonth,EnrollmentCount,TotalRevenue,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherRating,YearsOfExperience,Expertise,PriceBand,DurationBucket,RatingTier,ExperienceBucket,ExpertiseMatchScore
CR00054,2025-08,18,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.260555555555555,15.055555555555555,Cybersecurity,Free,VeryLong,Good,Expert,0.3888888888888889
CR00054,2025-09,17,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.213529411764705,16.352941176470587,Machine Learning,Free,VeryLong,Good,Expert,0.23529411764705882
CR00054,2025-10,16,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,3.924375,14.6875,Cybersecurity,Free,VeryLong,Good,Expert,0.375
CR00054,2025-11,16,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,3.92,15.5625,Machine Learning,Free,VeryLong,Good,Expert,0.3125
CR00054,2025-12,17,0.0,Web Development,Free,Beginner,0.0,48.57,3.32,4.267647058823529,15.823529411764707,Machine Learning,Free,VeryLong,Good,Expert,0.35294117647058826
CR00055,2025-01,14,802.48,Web Development,Paid,Advanced,57.32,43.95,4.74,4.260714285714285,16.142857142857142,Cybersecurity,Low,VeryLong,Excellent,Expert,0.35714285714285715
CR00055,2025-02,10,573.2,Web Development,Paid,Advanced,57.32,43.95,4.74,4.133,18.1,Cybersecurity,Low,VeryLong,Excellent,Expert,0.3
CR00055,2025-03,15,859.8,Web Development,Paid,Advanced,57.32,43.95,4.74,4.358666666666666,17.333333333333332,Machine Learning,Low,VeryLong,Excellent,Expert,0.06666666666666667
CR00055,2025-04,14,802.48,Web Development,Paid,Advanced,57.32,43.95,4.74,4.173571428571429,17.642857142857142,Machine Learning,Low,VeryLong,Excellent,Expert,0.21428571428571427
CR00055,2025-05,15,859.8,Web Development,Paid,Advanced,57.32,43.95,4.74,3.7233333333333336,10.866666666666667,Cybersecurity,Low,VeryLong,Excellent,Expert,0.4666666666666667
CR00055,2025-06,22,1261.04,Web Development,Paid,Advanced,57.32,43.95,4.74,4.330454545454545,16.545454545454547,Cybersecurity,Low,VeryLong,Excellent,Expert,0.2727272727272727
CR00055,2025-07,10,573.2,Web Development,Paid,Advanced,57.32,43.95,4.74,4.6579999999999995,23.4,Cybersecurity,Low,VeryLong,Excellent,Expert,0.0
CR00055,2025-08,14,802.48,Web Development,Paid,Advanced,57.32,43.95,4.74,4.337142857142857,16.714285714285715,Machine Learning,Low,VeryLong,Excellent,Expert,0.2857142857142857
CR00055,2025-09,18,1031.76,Web Development,Paid,Advanced,57.32,43.95,4.74,3.8705555555555557,13.833333333333334,Machine Learning,Low,VeryLong,Excellent,Expert,0.3888888888888889
CR00055,2025-10,13,745.16,Web Development,Paid,Advanced,57.32,43.95,4.74,3.8430769230769233,14.384615384615385,Cybersecurity,Low,VeryLong,Excellent,Expert,0.15384615384615385
CR00055,2025-11,13,745.16,Web Development,Paid,Advanced,57.32,43.95,4.74,3.623846153846154,12.615384615384615,Cybersecurity,Low,VeryLong,Excellent,Expert,0.38461538461538464
CR00055,2025-12,20,1146.4,Web Development,Paid,Advanced,57.32,43.95,4.74,4.0475,17.25,Cybersecurity,Low,VeryLong,Excellent,Expert,0.25
CR00056,2025-01,14,2973.46,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,3.9607142857142854,14.928571428571429,Machine Learning,Medium,Long,Good,Expert,0.42857142857142855
CR00056,2025-02,8,1699.12,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,4.775,22.5,Machine Learning,Medium,Long,Good,Expert,0.0
CR00056,2025-03,16,3398.24,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,3.961875,14.875,Cybersecurity,Medium,Long,Good,Expert,0.375
CR00056,2025-04,12,2548.68,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,4.46,18.333333333333332,Digital Marketing,Medium,Long,Good,Mid,0.25
CR00056,2025-05,13,2761.0699999999997,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,4.457692307692307,16.846153846153847,Digital Marketing,Medium,Long,Good,Mid,0.38461538461538464
CR00056,2025-06,19,4035.41,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,3.8026315789473686,10.526315789473685,Cybersecurity,Medium,Long,Good,Expert,0.7368421052631579
CR00056,2025-07,14,2973.46,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,4.143571428571429,17.142857142857142,Cybersecurity,Medium,Long,Good,Expert,0.35714285714285715
CR00056,2025-08,7,1486.73,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,4.677142857142856,18.0,Machine Learning,Medium,Long,Good,Expert,0.2857142857142857
CR00056,2025-09,12,2548.68,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,4.573333333333333,17.166666666666668,Machine Learning,Medium,Long,Good,Expert,0.3333333333333333
CR00056,2025-10,11,2336.29,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,4.376363636363636,17.818181818181817,Cybersecurity,Medium,Long,Good,Expert,0.2727272727272727
CR00056,2025-11,15,3185.85,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,3.964,14.0,Cybersecurity,Medium,Long,Good,Expert,0.4666666666666667
CR00056,2025-12,7,1486.73,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,3.9314285714285715,13.142857142857142,Digital Marketing,Medium,Long,Good,Junior,0.5714285714285714
CR00057,2025-01,16,2837.44,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.06875,15.625,Machine Learning,Low,VeryLong,Good,Expert,0.375
CR00057,2025-02,9,1596.06,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.124444444444444,18.444444444444443,Machine Learning,Low,VeryLong,Good,Expert,0.2222222222222222
CR00057,2025-03,8,1418.72,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,3.95125,12.875,Cybersecurity,Low,VeryLong,Good,Expert,0.5
CR00057,2025-04,14,2482.76,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.323571428571428,15.071428571428571,Cybersecurity,Low,VeryLong,Good,Expert,0.42857142857142855
CR00057,2025-05,14,2482.76,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,3.884285714285714,13.714285714285714,Cybersecurity,Low,VeryLong,Good,Expert,0.5
CR00057,2025-06,18,3192.12,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.443888888888889,17.72222222222222,Machine Learning,Low,VeryLong,Good,Expert,0.2777777777777778
CR00057,2025-07,13,2305.42,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,3.5576923076923075,11.76923076923077,Machine Learning,Low,VeryLong,Good,Expert,0.6153846153846154
CR00057,2025-08,12,2128.08,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.004166666666666,13.916666666666666,Cybersecurity,Low,VeryLong,Good,Expert,0.5
CR00057,2025-09,14,2482.76,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.11,16.642857142857142,Cybersecurity,Low,VeryLong,Good,Expert,0.35714285714285715
CR00057,2025-10,4,709.36,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.025,13.75,Digital Marketing,Low,VeryLong,Good,Junior,0.5
CR00057,2025-11,12,2128.08,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.173333333333333,15.0,Machine Learning,Low,VeryLong,Good,Expert,0.5
CR00057,2025-12,6,1064.04,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,4.533333333333333,19.333333333333332,Cybersecurity,Low,VeryLong,Good,Expert,0.16666666666666666
CR00058,2025-01,15,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.359999999999999,16.533333333333335,Machine Learning,Free,Short,Excellent,Expert,0.3333333333333333
CR00058,2025-02,15,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.284000000000001,18.066666666666666,Cybersecurity,Free,Short,Excellent,Expert,0.26666666666666666
CR00058,2025-03,16,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.189375,17.25,Cybersecurity,Free,Short,Excellent,Expert,0.3125
CR00058,2025-04,19,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.358421052631579,17.63157894736842,Cybersecurity,Free,Short,Excellent,Expert,0.2631578947368421
CR00058,2025-05,12,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.216666666666667,14.666666666666666,Digital Marketing,Free,Short,Excellent,Junior,0.4166666666666667
CR00058,2025-06,17,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.005294117647059,16.176470588235293,Cybersecurity,Free,Short,Excellent,Expert,0.4117647058823529
CR00058,2025-07,10,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.4399999999999995,20.8,Digital Marketing,Free,Short,Excellent,Mid,0.2
CR00058,2025-08,19,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.061578947368421,15.421052631578947,Machine Learning,Free,Short,Excellent,Expert,0.42105263157894735
CR00058,2025-09,17,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.235294117647059,14.823529411764707,Cybersecurity,Free,Short,Excellent,Expert,0.47058823529411764
CR00058,2025-10,18,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.460555555555555,16.27777777777778,Machine Learning,Free,Short,Excellent,Expert,0.3888888888888889
CR00058,2025-11,23,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,3.8469565217391306,13.304347826086957,Machine Learning,Free,Short,Excellent,Expert,0.5217391304347826
CR00058,2025-12,13,0.0,Digital Marketing,Free,Beginner,0.0,1.46,4.44,4.062307692307693,16.76923076923077,Machine Learning,Free,Short,Excellent,Expert,0.3076923076923077
CR00059,2025-01,14,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,3.882857142857143,14.0,Cybersecurity,Free,Short,Excellent,Expert,0.5
CR00059,2025-02,17,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,3.7170588235294115,12.529411764705882,Machine Learning,Free,Short,Excellent,Expert,0.5882352941176471
CR00059,2025-03,25,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,4.2612,15.8,Machine Learning,Free,Short,Excellent,Expert,0.44
CR00059,2025-04,12,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,4.634166666666666,20.5,Machine Learning,Free,Short,Excellent,Expert,0.08333333333333333
CR00059,2025-05,12,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,4.12,17.416666666666668,Machine Learning,Free,Short,Excellent,Expert,0.25
CR00059,2025-06,11,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,3.9045454545454543,12.727272727272727,Digital Marketing,Free,Short,Excellent,Junior,0.6363636363636364
CR00059,2025-07,9,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,4.0,13.333333333333334,Digital Marketing,Free,Short,Excellent,Mid,0.5555555555555556
CR00059,2025-08,19,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,4.194210526315789,16.789473684210527,Cybersecurity,Free,Short,Excellent,Expert,0.3157894736842105
CR00059,2025-09,13,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,4.089230769230769,13.76923076923077,Digital Marketing,Free,Short,Excellent,Junior,0.5384615384615384
CR00059,2025-10,4,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,3.565,12.5,Digital Marketing,Free,Short,Excellent,Junior,0.5
CR00059,2025-11,13,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,3.6276923076923073,13.153846153846153,Cybersecurity,Free,Short,Excellent,Expert,0.5384615384615384
CR00059,2025-12,12,0.0,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,3.455,11.25,Machine Learning,Free,Short,Excellent,Expert,0.5833333333333334
CR00060,2025-01,6,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.17,16.666666666666668,Machine Learning,Free,Short,Average,Expert,0.3333333333333333
CR00060,2025-02,20,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,3.9299999999999997,16.25,Machine Learning,Free,Short,Average,Expert,0.35
CR00060,2025-03,13,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.333076923076923,18.76923076923077,Cybersecurity,Free,Short,Average,Expert,0.23076923076923078
CR00060,2025-04,11,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.068181818181818,15.909090909090908,Machine Learning,Free,Short,Average,Expert,0.36363636363636365
CR00060,2025-05,11,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,3.8563636363636364,13.090909090909092,Cybersecurity,Free,Short,Average,Expert,0.5454545454545454
CR00060,2025-06,19,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,3.7336842105263157,12.157894736842104,Machine Learning,Free,Short,Average,Expert,0.5789473684210527
CR00060,2025-07,11,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.267272727272727,14.727272727272727,Machine Learning,Free,Short,Average,Expert,0.45454545454545453
CR00060,2025-08,13,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.046153846153846,14.0,Machine Learning,Free,Short,Average,Expert,0.46153846153846156
CR00060,2025-09,13,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.200769230769231,16.923076923076923,Machine Learning,Free,Short,Average,Expert,0.3076923076923077
CR00060,2025-10,15,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.239999999999999,17.066666666666666,Cybersecurity,Free,Short,Average,Expert,0.3333333333333333
CR00060,2025-11,12,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.040833333333333,15.333333333333334,Machine Learning,Free,Short,Average,Expert,0.4166666666666667
CR00060,2025-12,21,0.0,Digital Marketing,Free,Beginner,0.0,8.95,2.14,4.359047619047619,19.19047619047619,Machine Learning,Free,Short,Average,Expert,0.19047619047619047
